tid,cmpd_chembl_id,canonical_smiles,standard_type,value,confidence_score,cmpd_pref_name,activity_comment
10980,CHEMBL215691,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NC3CCN(C)CC3)ncc2c1,pIC50,6.99,9,,
10980,CHEMBL3958081,Clc1cc(Cl)c(N/N=C/c2ccncc2)c(Cl)c1,pIC50,6.68,8,,421742
10980,CHEMBL3962355,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2ccc3c(c2)OCO3)CCO1,pIC50,7.3,9,,
10980,CHEMBL4165320,C=CC(=O)Nc1cccc(-c2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)n1,pIC50,8.21,9,,
10980,CHEMBL3928627,COc1cc(F)cc(N(CC2CC2)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1,pIC50,6.23,9,,
10980,CHEMBL452914,COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2N)cc1,pIC50,5.21,8,,
10980,CHEMBL400398,Cn1cc(/C=C2\C(=O)NN=C2c2snnc2-c2ccccc2)c2c(Br)cccc21,pIC50,7.05,9,,
10980,CHEMBL404881,COc1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2cc1OC,pIC50,7.5,9,,
10980,CHEMBL409872,Nc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(Cl)c3)cc1)CCN2,pIC50,7.72,8,,
10980,CHEMBL3582441,O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,pIC50,6,9,,
10980,CHEMBL3582442,OC1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,pIC50,5.3,9,,
10980,CHEMBL2063743,N#CC1(c2cccc(C(=O)Nc3cc(Oc4ccc5nc(NC(=O)C6CC6)sc5n4)ccc3F)c2Cl)CC1,pIC50,8.55,9,,
10980,CHEMBL3694688,O=C(NCC(F)(F)F)Nc1cc(-c2cnc3cc(-c4ccnc(C(F)(F)F)n4)ccn23)cc(C(F)(F)F)c1,pIC50,5.89,9,,259923
10980,CHEMBL243017,CC(C)(N)c1ccc(-c2nc(Nc3ccc(CCO)cc3)ncc2C#N)cc1,pIC50,7.28,9,,
10980,CHEMBL597492,COc1cc(C2=C(c3c[nH]c4ccc(I)cc34)C(=O)NC2=O)cc(OC)c1OC,pIC50,7.6,8,,
10980,CHEMBL408478,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cc(C(C)(C)C)on5)cccc4c3)c2cc1OC,pIC50,9.1,9,,
10980,CHEMBL3985750,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(=O)NCCO)c4)nc3c2)c1,pIC50,6.78,9,,
10980,CHEMBL387817,Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1,pIC50,7.82,9,,
10980,CHEMBL3817989,CONc1ccc(Nc2nccc(Nc3ccc4[nH]ncc4c3)n2)cc1,pIC50,6.94,9,,
10980,CHEMBL379733,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c2ccnc(Nc3ccc(OCCN4CCCCC4)cc3)n2)c(OC)c1,pIC50,6.46,9,,
10980,CHEMBL1945497,CN(C)CCCc1ccc(OC(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,pIC50,6.72,8,,
10980,CHEMBL1945498,CN(C)CCCc1ccc(C(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,pIC50,6.51,8,,
10980,CHEMBL1945499,CC(C)c1ccc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(Cl)cc1NC(=S)C2,pIC50,5.85,8,,
10980,CHEMBL3671555,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)NCCC,pIC50,6.11,9,,266625
10980,CHEMBL3671554,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNCC(C)=O,pIC50,7.03,9,,266624
10980,CHEMBL3671557,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNCCC=O,pIC50,6.16,9,,266627
10980,CHEMBL3671556,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(CC)NC(C)=O,pIC50,7.01,9,,266626
10980,CHEMBL3671551,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(C)=O,pIC50,7.39,9,,266621
10980,CHEMBL3671550,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC(C)CNC(C)=O,pIC50,7.11,9,,266620
10980,CHEMBL3671553,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H](C)NC(C)=O,pIC50,7.15,9,,266623
10980,CHEMBL3671552,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H](C)NC(C)=O,pIC50,6.8,9,,266622
10980,CHEMBL3671559,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCCN(C(C)=O)C1,pIC50,5,9,,266629
10980,CHEMBL3671558,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCN(C(C)=O)C1,pIC50,5,9,,266628
10980,CHEMBL192100,CCOC(=O)c1cn2ncnc(Nc3cc(C(=O)NOCC(C)C)c(F)cc3F)c2c1C(C)C,pIC50,5.92,9,,
10980,CHEMBL192101,CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(CC(C)C)o4)c(C(C)C)c23)c(F)cc1F,pIC50,7.64,9,,
10980,CHEMBL3946852,COc1cc(Nc2ncc3c(n2)CCN(C(=O)c2ccccn2)C3)cc(OC)c1OC,pIC50,5.73,8,,377149
10980,CHEMBL1081090,COc1cccc(NC(=O)c2ccc(C)c(Nc3nc4ccccc4n3-c3cc(N)ncn3)c2)c1,pIC50,6.29,8,,
10980,CHEMBL270777,COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)cc(OC)c1OC,pIC50,5.72,8,,
10980,CHEMBL270953,O=C(Nc1ccc(Cl)cc1)N1CCOc2cc(Oc3ncnc4[nH]ccc34)ccc21,pIC50,7.11,9,,
10980,CHEMBL3775560,COc1cc2ncnc(Nc3ccc(C)c(O)c3Cl)c2cc1OC,pIC50,6.22,9,,
10980,CHEMBL270954,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1C(N)=O,pIC50,9.3,8,,
10980,CHEMBL146694,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]c(C)c(CCC(=O)O)c1C,pIC50,5.44,8,,
10980,CHEMBL146697,Cc1c(CCC(=O)O)c[nH]c1/C=C1\C(=O)Nc2ccc(S(N)(=O)=O)cc21,pIC50,6.04,8,,
10980,CHEMBL3969879,COc1cc(OC)cc(N(CC(N)=O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,pIC50,6.05,9,,
10980,CHEMBL3986068,COc1cc(OC)c(Cl)c(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,pIC50,7.355,9,,
10980,CHEMBL3758749,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,pIC50,5.74,9,,
10980,CHEMBL4562341,COc1ccc(-c2cc3ccc(OC)cc3nc2Nc2ccc(NC(=O)CN3CCOCC3)cc2)cc1,pIC50,6.96,9,,
10980,CHEMBL3747565,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)on1,pIC50,6.86,9,,
10980,CHEMBL3590219,CN(C)CC(=O)N1CCC(n2cc(-c3cnc(N)c(-n4nnc5ccccc54)n3)cn2)CC1,pIC50,7.54,9,,
10980,CHEMBL3970332,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(S(=O)(=O)c2ccc(C)cc2)CCO1,pIC50,7.3,9,,
10980,CHEMBL3633280,COc1ccc(C(=O)OCCN(C(C)C)C(C)C)cc1NC(=O)Nc1cc(-c2cccnc2)cc(C(F)(F)F)c1,pIC50,5.08,9,,
10980,CHEMBL3633289,COc1ccc(C(=O)OCCN2CCOCC2)cc1NC(=O)Nc1cc(-c2cn[nH]c2)ccc1OC(F)(F)F,pIC50,4.83,9,,
10980,CHEMBL3633288,COc1ccc(C(=O)OCCN2CCOCC2)cc1NC(=O)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,pIC50,5.33,9,,
10980,CHEMBL3694657,CCNC(=O)Nc1cccc(-c2cnc3cc(C#Cc4cncn4C)ccn23)c1,pIC50,6.5,9,,259787
10980,CHEMBL3694656,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4nnc(CCO)s4)ccn23)c1,pIC50,7.72,9,,259825
10980,CHEMBL3694655,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(C#Cc4nccn4CCO)ccn23)c1,pIC50,6.82,9,,259851
10980,CHEMBL3694654,CN(C)Cc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1N,pIC50,6.85,9,,259912
10980,CHEMBL3694653,Nc1nc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)ncc1CN1CCC1,pIC50,6.85,9,,259922
10980,CHEMBL3694651,CC(C)(O)c1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1,pIC50,7,9,,259919
10980,CHEMBL3694650,N#Cc1ccc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nn1,pIC50,7.3,9,,259861
10980,CHEMBL59042,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,pIC50,5.57,8,,
10980,CHEMBL3694659,CC(C)n1ccnc1C#Cc1ccn2c(-c3cccc(NC(=O)NCC(F)(F)F)c3)cnc2c1,pIC50,6.39,9,,259836
10980,CHEMBL394694,CNc1ncnc(-c2cccnc2Oc2cc(NC(=O)c3cccc(C(C)C)c3)ccc2F)n1,pIC50,6.89,8,,
10980,CHEMBL394692,CNc1nccc(-c2cccnc2Oc2cc(C(=O)Nc3cccc(C(C)C)c3)ccc2C)n1,pIC50,7.42,8,,
10980,CHEMBL394693,CNc1nccc(-c2cccnc2Oc2cc(NC(=O)c3cccc(C(C)C)c3)ccc2C)n1,pIC50,8.7,8,,
10980,CHEMBL3922607,COc1cc(OC)cc(N(c2ccc3ncc(-c4cnn(C)c4)nc3c2)[C@@H](C)CN)c1,pIC50,6.57,9,,
10980,CHEMBL3971428,CN1CC(Oc2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)cc3)cc(C(F)(F)F)c2)C1,pIC50,7.75,8,,410266
10980,CHEMBL45752,Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,pIC50,8.22,8,,
10980,CHEMBL45750,COc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,pIC50,6.54,8,,
10980,CHEMBL4210670,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4ccc(=O)[nH]c4)cc3)cc2C(F)(F)F)CC1,pIC50,7.02,9,,
10980,CHEMBL361642,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(C#N)c3)o2)c1,pIC50,6.85,9,,
10980,CHEMBL3806189,CN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3F)cc2C(F)(F)F)CC1,pIC50,7.68,9,,
10980,CHEMBL2018764,COc1cccc(NC(=O)Nc2ccc(Nc3ncnc4cc(OC)c(OC)cc34)cc2)c1,pIC50,5.21,9,,
10980,CHEMBL2018765,CCN(CC)CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,pIC50,5.16,9,,
10980,CHEMBL2018766,CCN(CC)CCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,pIC50,6,9,,
10980,CHEMBL3593290,CCc1cc(NC(=O)Nc2ccc(-c3cnc(Nc4cc(N5CCN(CC)CC5)nc(C)n4)s3)cc2)no1,pIC50,7.6,9,,
10980,CHEMBL2018760,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl,pIC50,5.26,9,,
10980,CHEMBL2018761,COC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,pIC50,5.11,9,,
10980,CHEMBL2018762,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1C,pIC50,5.19,9,,
10980,CHEMBL2018763,CCCCNC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,pIC50,5.24,9,,
10980,CHEMBL2018768,CCN(CC)CCOc1cc2ncnc(Nc3ccc(NC(=O)OC)c(Cl)c3)c2cc1OC,pIC50,5.28,9,,
10980,CHEMBL2018769,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN(CC)CC)c(OC)cc23)cc1Cl,pIC50,5.47,9,,
10980,CHEMBL4162400,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc2c(c1)c(CN(C)C)cn2C(C)C)c1ccccc1,pIC50,6.19,9,,
10980,CHEMBL429845,CC(C)c1c(-c2nnc(N3CCN(C)CC3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,pIC50,7.68,8,,
10980,CHEMBL181567,COC(=O)c1cn2ncnc(Nc3cccc(O)c3)c2c1C,pIC50,7.21,9,,
10980,CHEMBL365815,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4cncn4C)c3)o2)c1,pIC50,7.6,9,,
10980,CHEMBL1096416,Fc1cc(Cl)ccc1Nc1ncnc2[nH]c(CCc3ccccc3)cc12,pIC50,4.39,8,,
10980,CHEMBL1096415,Fc1ccc(Nc2ncnc3[nH]c(CCc4ccccc4)cc23)cc1C(F)(F)F,pIC50,4.24,8,,
10980,CHEMBL296475,Cc1cc(C)cc(Nc2nccc(-n3ccnc3C#N)n2)c1,pIC50,6.63,8,,
10980,CHEMBL205114,O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1ccncc1,pIC50,6.955,9,,
10980,CHEMBL440727,COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,pIC50,8.393333333,9,,
10980,CHEMBL3740781,CS(=O)(=O)Cc1cccc(Nc2cc(Oc3ccc4c(C(=O)Nc5ccccc5)cccc4c3)ncn2)c1,pIC50,8.21,9,,
10980,CHEMBL202466,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1scnc1CCc1ccncc1,pIC50,6.645,9,,
10980,CHEMBL3648094,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@H](C)O)n2)cc1,pIC50,6.57,9,,218178
10980,CHEMBL3648095,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,pIC50,7.58,9,,218190
10980,CHEMBL3648096,Cc1cc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,pIC50,7.41,9,,218191
10980,CHEMBL3648097,CCOc1nc(Nc2ccc(S(=N)(=O)CC)cc2)ncc1Br,pIC50,7.05,9,,218177
10980,CHEMBL3648090,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1C,pIC50,7.24,9,,218184
10980,CHEMBL599247,O=C1Cc2cnc3cc(-c4ccccc4)nn3c2-c2ccccc2N1,pIC50,6.2,8,,
10980,CHEMBL3648092,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)cc1,pIC50,6.82,9,,218172
10980,CHEMBL3648093,CCOC(=O)N=S(C)(=O)c1ccc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)cc1,pIC50,6.96,9,,218176
10980,CHEMBL599248,COc1ccc2c(c1)NC(=O)Cc1cnc3ccnn3c1-2,pIC50,5.07,8,,
10980,CHEMBL3648098,C[C@H](CO)Nc1nc(Nc2ccc(S(C)(=O)=NS(=O)(=O)CC[Si](C)(C)C)cc2)ncc1Br,pIC50,7.13,9,,218165
10980,CHEMBL3648099,C=S(N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)CO)n2)cc1,pIC50,7.4,9,,218161
10980,CHEMBL3952488,COc1cc(OC)cc(N(CC#Cc2cncn2C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,pIC50,7.63,9,,
10980,CHEMBL3759190,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCCCN1CCN(C)CC1,pIC50,5.77,9,,
10980,CHEMBL119276,CC(=O)N1CCN(CCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,pIC50,8.4,9,,
10980,CHEMBL385055,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4N4CC(C)(C)C4=O)ccc3C)ccc2n1,pIC50,6.44,9,,
10980,CHEMBL3128219,O=C(NCc1ccccc1)Nc1cccc(CNc2ncnc3c2cnn3CCc2ccccc2)c1,pIC50,5.17,9,,
10980,CHEMBL3128218,COc1ccc(NC(=O)Nc2cccc(CNc3ncnc4c3cnn4CCc3ccccc3)c2)cc1OC,pIC50,5.49,9,,
10980,CHEMBL4513608,COc1ccc(CNc2ccc3ncc(-c4cnn(C)c4)nc3c2)c(OC)c1,pIC50,5.26,9,,
10980,CHEMBL3353362,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCCCC4)cc3)n[nH]c2c1,pIC50,7.92,9,,
10980,CHEMBL231109,CCc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,pIC50,7.55,9,,
10980,CHEMBL407516,Cc1cccc(C)c1-n1c(=O)c2cnc(Nc3ccc(OCCN4CCN(C)CC4)c(F)c3)nc2n2c3ccccc3nc12,pIC50,5.13,8,,
10980,CHEMBL3690491,CNc1ccc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nn1,pIC50,7.8,9,,259781
10980,CHEMBL3545365,O=C(Nc1cc(Oc2cc(F)c(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2F)ccn1)C1CC1,pIC50,8.04,9,ALTIRATINIB,
10980,CHEMBL360190,O=C1N/C=C/c2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)CCNC(=O)/C(=N/O)Cc2ccc(c(Br)c2)Oc2cc(cc(Br)c2O)C/C1=N\O,pIC50,5.89,9,BASTADIN 7,
10980,CHEMBL249821,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,pIC50,8.33,8,,
10980,CHEMBL3690493,Cc1cc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nnc1Cl,pIC50,6.72,9,,259776
10980,CHEMBL68888,N#Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C1CCCC1,pIC50,5.5,8,,
10980,CHEMBL3690492,O=C(NCC(F)(F)F)Nc1cccc(-c2cnc3cc(-c4ccc(N5CCCC(O)C5)nn4)ccn23)c1,pIC50,8.01,9,,259783
10980,CHEMBL4226283,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(Br)c(C(F)(F)F)c3)c2)nc1,pIC50,6.88,9,,
10980,CHEMBL3690495,Cc1cnnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)c1,pIC50,6.94,9,,259795
10980,CHEMBL78303,Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,pIC50,7.1,8,,
10980,CHEMBL2180882,COc1cc(C2=C(c3c[nH]c4cnccc34)C(=O)NC2=O)cc(OC)c1OC,pIC50,7.32,8,,410837
10980,CHEMBL2180881,COc1cc(C2=C(c3c[nH]c4cccnc34)C(=O)NC2=O)cc(OC)c1OC,pIC50,6.43,8,,410839
10980,CHEMBL3752508,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1ccccc1,pIC50,5.33,9,,
10980,CHEMBL4551158,COc1ccc(-c2cc3ccc(OC)cc3nc2Nc2ccc(NC(=O)CN3CCCCC3)cc2)cc1,pIC50,7.1,9,,
10980,CHEMBL3690496,COc1cnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)nc1,pIC50,6.58,9,,259811
10980,CHEMBL3947019,O=C(Nc1cccc(Oc2cc(NC(=O)C3CC3)ncn2)c1)Nc1cccc(OC(F)(F)F)c1,pIC50,7.94,8,,410146
10980,CHEMBL1761942,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc5ccccc5c4)cc3)c2cc1OC,pIC50,7.52,9,,
10980,CHEMBL1761943,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3)c2cc1OC,pIC50,5.26,9,,
10980,CHEMBL1761940,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4)cc3)c2cc1OC,pIC50,7.22,9,,
10980,CHEMBL1761941,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccc(C)cc4)cc3)c2cc1OC,pIC50,7.3,9,,
10980,CHEMBL1761944,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(F)c(Cl)c4)cc3)c2cc1OC,pIC50,5.37,9,,
10980,CHEMBL201659,CC(C)c1ccc(NC(=O)c2scnc2CCc2cnoc2)cc1,pIC50,5.79,9,,
10980,CHEMBL3926088,COc1cc(CN(C)C)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,pIC50,6.09,9,,
10980,CHEMBL4539297,CC(=O)c1cccc(Nc2ccnc(SCC(=O)c3ccc(Cl)cc3)n2)c1,pIC50,6.32,9,,
10980,CHEMBL3895671,CCOC(=O)CN1CCN(C(=O)CN2CCN(C(=O)c3cc4nccc(Oc5ccc(NC(=O)Nc6cc(C)ccc6F)c(F)c5)c4s3)CC2)CC1,pIC50,8.3,8,,399327
10980,CHEMBL4075720,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4sccc34)cc2)CC1,pIC50,7.46,9,,
10980,CHEMBL4091741,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cc(O)nc4[nH]nc(C)c34)cc2)c1,pIC50,5.73,9,,
10980,CHEMBL1221633,O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccc([N+](=O)[O-])cc1,pIC50,4.48,8,,
10980,CHEMBL3929849,COc1cc(OC)cc(N(CC#Cc2nccnc2OC)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,pIC50,6.1,9,,
10980,CHEMBL3939959,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCCC5)sc34)cc2)c1,pIC50,7.96,8,,399304
10980,CHEMBL402279,CC(C)c1c(-c2nnc(O[C@H]3CCNC3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,pIC50,7.44,8,,
10980,CHEMBL225248,Cc1cccc(NC(=O)N(C)Cc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,pIC50,6.82,9,,
10980,CHEMBL3780741,COc1ccc(Cc2nnc(Nc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c3ccccc23)cc1,pIC50,7.07,9,,
10980,CHEMBL4561931,CCn1nc(-c2ccc3scnc3c2)c(C(N)=O)c1N,pIC50,4.4,9,,
10980,CHEMBL404342,Nc1n[nH]c2cncc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,pIC50,8.715,9,,
10980,CHEMBL4079087,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2cccc2CN2CCN(C)CC2)cc1)c1ccccc1,pIC50,7.42,9,,
10980,CHEMBL4175773,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(C(C)C)c3)cc2)cn1,pIC50,8.68,9,,
10980,CHEMBL242555,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1OC,pIC50,7.046,9,,
10980,CHEMBL4472113,Cc1cccc(-c2cn(Cc3ccc(-c4cn[nH]c4)cc3)nn2)c1,pIC50,9.28,9,,
10980,CHEMBL182468,O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc(Cl)c1,pIC50,7.34,9,,
10980,CHEMBL3928460,CS(=O)(=O)c1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)cc2)cc(C(F)(F)F)c1,pIC50,8.12,8,,410170
10980,CHEMBL1271667,O=C(Nc1cccc2cccnc12)c1cc(Br)cnc1O,pIC50,8.26,8,,
10980,CHEMBL1271669,Cc1cccc(C(=O)Nc2cnc3ccccc3c2)c1Br,pIC50,7.55,8,,
10980,CHEMBL1271668,Cc1cnc(O)c(C(=O)Nc2cccc3cccnc23)c1,pIC50,7.87,8,,
10980,CHEMBL3911476,Cc1ccn(-c2cccc(N(C)C)c2)c(=O)c1N1CCc2nc(N)ncc2C1,pIC50,6.49,8,,390874
10980,CHEMBL1163016,CC1(C)CC(NC(=O)c2cccc(-c3cc4nccc(Nc5cccc(O)c5)n4n3)c2)CC(C)(C)N1[O],pIC50,8.48,8,,
10980,CHEMBL150826,COCCOc1cc2nncc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,pIC50,8.4,9,,
10980,CHEMBL4079338,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,pIC50,5.5,9,,
10980,CHEMBL270093,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)NCc3ccc(C)cc3)c2cc1OC,pIC50,7.59,9,,
10980,CHEMBL270092,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cccc(Cl)c5)cccc4c3)c2cc1OC,pIC50,9.52,9,,
10980,CHEMBL3526621,Cc1c(OC[C@@H](C)O)cn2ncnc(Oc3ccc4[nH]c(CO)cc4c3F)c12,pIC50,7.11,9,,
10980,CHEMBL566623,Cn1ccnc1C(=O)c1cc2nccc(Oc3ccc(NC(=O)CC(=O)Nc4ccccc4)cc3F)c2s1,pIC50,7.3,8,,
10980,CHEMBL203404,CC(=O)N1CCN(c2nccc(Nc3ncc(C#N)s3)n2)CC1,pIC50,6.82,9,,
10980,CHEMBL566621,O=C(CC(=O)Nc1ccc(Oc2ccnc3ccsc23)c(F)c1)Nc1ccccc1,pIC50,6.7,8,,
10980,CHEMBL502351,COc1ccc(-c2cnc3c(-c4cccc5ncccc45)cnn3c2)cc1,pIC50,4.71,9,,
10980,CHEMBL427050,CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccccc4)c2C3)CC1,pIC50,6.22,9,,
10980,CHEMBL3965901,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cccnc1,pIC50,7.3,9,,
